time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-4.7076426813,0.382460801129,19.2767884924,0.0448368031548,0.358972118926,0.0,-5.28086265149,0.508237895887,4.76227481198,0.043231677981,0.193589616158,0.0,486.13670327258995,488.1493816661952,485.60507889789193,487.51865102011186
3.3000000000000025,-5.03038060037,0.413601134521,19.5591936108,0.0473454985755,0.370627118943,0.0,-5.47806326684,0.529931769957,4.65077999915,0.0388092675268,0.19553703161,0.0,420.016131842592,420.22423404846637,418.9397723745106,418.55602250024873
3.3600000000000025,-5.36682564096,0.446278765803,19.8390874335,0.050429106412,0.382489185166,0.0,-5.73771322336,0.559507678856,4.67762132551,0.0689729680949,0.201705329624,0.0,467.33108104491384,467.8477731753256,466.4956255408875,468.84697451683445
3.4200000000000026,-5.71819402448,0.480671708216,20.1182156128,0.0549662730564,0.394860674249,0.0,-5.97556125009,0.587218128012,4.6256470862,0.086380543402,0.213908612504,0.0,443.92964916942725,444.971673751781,444.01592866683114,445.4464787329673
3.4800000000000026,-6.08653107117,0.517123562585,20.3999505904,0.0600286257742,0.4071565583,0.0,-6.30323502192,0.628260054558,4.76312784124,0.080022417607,0.173239465619,0.0,509.2156061731785,506.33143846534404,507.68923737323394,507.2375940716954
3.5400000000000027,-6.47265598494,0.555832446321,20.6847731758,0.0648013696314,0.417874363179,0.0,-6.56843525207,0.662354063267,4.72973493311,0.0785755035064,0.187663243423,0.0,457.6347412026603,458.8112164759166,458.39515734710716,458.28499573225537
3.6000000000000028,-6.87554591049,0.596749650988,20.9688581379,0.0696409738399,0.429117382869,0.0,-6.86204713692,0.701865655454,4.7381175376,0.0845311593407,0.186819450096,0.0,474.51409095370354,474.48096343318554,475.1211283024035,475.5823969307847
3.660000000000003,-7.29612394257,0.640087420355,21.2529087728,0.0744976094931,0.440477943529,0.0,-7.15803485391,0.743036593895,4.72860595264,0.0725851856087,0.193957023641,0.0,472.077660728793,472.6607141746538,473.55878661125854,472.6435642043987
3.720000000000003,-7.73281358036,0.685664638194,21.5322395763,0.078493084258,0.452080566355,0.0,-7.39928456758,0.776420991601,4.58167691651,0.0505726201281,0.19219308661,0.0,428.6469169961059,428.5349286078123,430.28953164207036,428.4247369673689
3.780000000000003,-8.18516371353,0.733440937921,21.8046087475,0.081424043551,0.463901742047,0.0,-7.67995957195,0.81623829499,4.49601126278,0.0451597962098,0.205239723958,0.0,452.27487977557234,453.36169293184247,452.72855734505634,452.2941226868144
3.840000000000003,-8.65418819202,0.783570135359,22.0708743813,0.0846289774672,0.476568906501,0.0,-7.95516362231,0.854839687905,4.3783088868,0.0662242788297,0.220833768045,0.0,443.7018805168652,445.0242486272075,443.8280313557244,445.55584437111327
3.900000000000003,-9.14262730997,0.836485076257,22.3350106254,0.0888806323857,0.490634903858,0.0,-8.32689423489,0.909143861219,4.42354324221,0.0788098133768,0.252979158358,0.0,500.4641585431171,502.8456743374626,502.4097248161984,503.324798415492
3.960000000000003,-9.64964576312,0.892044244137,22.594115056,0.0937398583783,0.505753493272,0.0,-8.57487408008,0.943012103341,4.21238788634,0.0850178896166,0.249896395605,0.0,419.8207508116013,419.6209009167067,418.7093291211792,419.2549748655023
4.020000000000002,-10.1728195973,0.949850052936,22.8422306262,0.0984121195987,0.520925937447,0.0,-8.86529271729,0.984020084396,4.05665912123,0.0570870025934,0.258237594673,0.0,442.2402928003568,442.9913681193421,443.6323017682933,441.3367693069764
4.080000000000001,-10.7131774386,1.01006459777,23.0799208907,0.102082349035,0.536261000184,0.0,-9.14771619109,1.02319966871,3.86502189393,0.0682884875994,0.249680183585,0.0,433.4616165911904,432.8090770983628,432.26093408924856,433.2069367580828
4.14,-11.2700229767,1.07252949502,23.3047188433,0.105920633425,0.551156840248,0.0,-9.41493449078,1.05905181594,3.62718690653,0.0535257833367,0.245276255828,0.0,419.14575975945684,418.8285742779121,418.72674005318817,417.44322870743423
4.199999999999998,-11.8458345237,1.13762353409,23.5193746861,0.10895904218,0.566875122162,0.0,-9.77959412424,1.11070605745,3.52560454093,0.0441364076397,0.283273864409,0.0,471.3395019147071,474.33036879813693,472.24206104570277,471.51846630710605
4.259999999999997,-12.4434687096,1.20576440746,23.7270887951,0.1115093655,0.583729451245,0.0,-10.1423830871,1.16054598803,3.3957219222,0.0390267389605,0.275703269955,0.0,468.00581024029964,467.49157460277985,468.99181756873355,468.595525711843
4.319999999999996,-13.0624228815,1.27676787436,23.9255910028,0.114088122552,0.599895841772,0.0,-10.4902822623,1.20612138006,3.2188081039,0.0498975225909,0.25243798388,0.0,457.6232910643189,455.8374454518917,457.0523234143063,457.91915313520786
4.379999999999995,-13.7026830931,1.35052823361,24.1134118934,0.117049034471,0.615064271158,0.0,-10.8524957122,1.2524553521,3.03959194677,0.0482276984794,0.253533913792,0.0,461.44702684194857,461.59510968917607,462.14790669587654,462.01763350557565
4.439999999999993,-14.3636714463,1.42685465821,24.2883909115,0.119526440165,0.630063352471,0.0,-11.1813729088,1.29165842394,2.79119571955,0.0214393843216,0.241744826114,0.0,442.6983617042357,441.789737511575,441.1027153200501,438.88488770074173
4.499999999999992,-15.0442756029,1.50545663453,24.4476802552,0.120519600572,0.645171800389,0.0,-11.5063956,1.32822386883,2.51668359787,0.00434451944875,0.266705252656,0.0,434.1379910617492,436.2922132371012,436.8192149894801,435.39066518136906
4.559999999999991,-15.744635004,1.58621950833,24.5902072426,0.120711201307,0.661356247463,0.0,-11.8398408332,1.36361407264,2.23224036484,0.000785280001928,0.275197726404,0.0,437.4603844677072,438.24175016522724,435.77689718295125,435.47909026190445
4.6199999999999894,-16.464072834,1.66888046774,24.7138472442,0.120907221415,0.677875164457,0.0,-12.1424940827,1.39152585629,1.88745168021,0.00781850957313,0.275548815018,0.0,416.9764546845281,417.08925302991895,416.65449324935264,417.26915360697024
4.679999999999988,-17.2051215525,1.75365243424,24.8204239764,0.121431657135,0.694022867409,0.0,-12.5596201191,1.43382565312,1.66202004147,0.0105238116754,0.251507811458,0.0,471.9441767021546,470.15214526474085,470.97849053270573,471.1876349892744
4.739999999999987,-17.9702541196,1.8407351968,24.911619121,0.122109778582,0.708795944382,0.0,-12.9454689435,1.46860964427,1.37520940534,0.012814704375,0.232724267173,0.0,455.19039733218074,453.7429746080142,454.82700276228036,455.0103906946761
4.799999999999986,-18.7575465975,1.92968004927,24.9837794153,0.122885462044,0.722931407402,0.0,-13.2985195839,1.49594251071,1.02795436978,0.0131538008132,0.240773864849,0.0,435.80993624392374,436.53889892039314,436.9890839349776,437.01724513114124
4.859999999999984,-19.5680593567,2.02046416098,25.0367285384,0.124041652192,0.73752097048,0.0,-13.7190606791,1.52982101373,0.733953707004,0.029322578297,0.247539610724,0.0,465.1759053319705,465.7617451420286,465.0259193830825,466.29122464682797
4.919999999999983,-20.4075378838,2.11370028044,25.0753594552,0.125377391207,0.752148858934,0.0,-14.2632183799,1.57753072406,0.549140824637,0.00185676297038,0.235027931001,0.0,517.4846330166129,516.6529894510026,517.6646346482257,515.7275409709099
4.979999999999982,-21.2739153445,2.20893094762,25.0959799842,0.125599914755,0.76601960447,0.0,-14.6169899273,1.59648811074,0.135846977163,0.00717698878332,0.222107133392,0.0,435.48158335016336,434.45321143402793,435.74591557540083,436.190595286105
5.0399999999999805,-22.1669216858,2.30590561049,25.0966609911,0.126331673223,0.778991560469,0.0,-15.1496451491,1.63542868812,-0.117550379483,0.0207081631782,0.200529776651,0.0,510.3636530972848,508.85983444953513,509.06960766175615,510.0371874262511
